hour,pv,demand_elec_res,demand_heat_res,demand_elec_inst,demand_heat_inst,demand_elec,demand_heat,,,,,
t6125,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6126,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6127,0.052,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6128,0.234,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6129,0.43,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6130,0.565,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6131,0.551,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6132,0.58,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6133,0.686,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6134,0.704,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6135,0.617,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6136,0.436,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6137,0.277,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6138,0.044,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6139,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6140,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6141,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6142,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6143,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6144,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6145,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6146,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6147,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6148,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6149,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6150,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6151,0.01,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6152,0.061,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6153,0.109,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6154,0.086,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6155,0.133,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6156,0.259,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6157,0.308,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6158,0.205,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6159,0.182,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6160,0.148,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6161,0.097,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6162,0.033,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6163,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6164,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6165,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6166,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6167,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6168,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6169,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6170,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6171,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6172,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6173,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6174,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6175,0.028,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6176,0.073,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6177,0.087,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6178,0.095,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6179,0.118,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6180,0.172,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6181,0.291,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6182,0.614,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6183,0.599,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6184,0.463,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6185,0.279,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6186,0.076,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6187,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6188,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6189,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6190,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6191,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6192,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6193,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6194,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6195,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6196,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6197,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6198,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6199,0.02,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6200,0.124,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6201,0.3,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6202,0.55,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6203,0.643,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6204,0.674,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6205,0.691,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6206,0.623,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6207,0.515,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6208,0.332,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6209,0.179,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6210,0.054,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6211,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6212,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6213,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6214,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6215,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6216,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6217,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6218,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6219,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6220,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6221,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6222,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6223,0.035,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6224,0.214,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6225,0.42,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6226,0.578,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6227,0.675,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6228,0.639,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6229,0.607,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6230,0.671,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6231,0.562,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6232,0.396,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6233,0.219,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6234,0.077,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6235,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6236,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6237,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6238,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6239,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6240,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6241,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6242,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6243,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6244,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6245,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6246,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6247,0.005,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6248,0.038,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6249,0.067,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6250,0.087,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6251,0.111,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6252,0.119,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6253,0.125,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6254,0.138,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6255,0.127,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6256,0.11,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6257,0.077,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6258,0.027,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6259,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6260,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6261,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6262,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6263,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6264,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6265,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6266,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6267,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6268,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6269,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6270,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6271,0.029,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6272,0.177,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6273,0.337,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6274,0.457,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6275,0.564,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6276,0.662,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6277,0.671,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6278,0.653,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6279,0.563,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6280,0.421,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6281,0.239,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6282,0.065,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6283,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6284,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6285,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6286,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6287,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6288,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6289,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6290,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6291,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6292,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6293,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6294,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6295,0.024,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6296,0.165,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6297,0.354,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6298,0.521,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6299,0.635,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6300,0.7,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6301,0.716,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6302,0.676,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6303,0.584,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6304,0.442,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6305,0.257,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6306,0.07,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6307,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6308,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6309,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6310,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6311,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6312,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6313,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6314,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6315,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6316,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6317,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6318,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6319,0.026,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6320,0.187,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6321,0.388,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6322,0.552,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6323,0.662,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6324,0.719,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6325,0.728,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6326,0.686,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6327,0.593,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6328,0.447,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6329,0.258,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6330,0.067,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6331,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6332,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6333,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6334,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6335,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6336,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6337,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6338,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6339,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6340,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6341,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6342,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6343,0.006,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6344,0.05,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6345,0.121,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6346,0.231,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6347,0.315,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6348,0.346,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6349,0.37,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6350,0.415,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6351,0.297,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6352,0.14,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6353,0.061,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6354,0.015,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6355,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6356,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6357,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6358,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6359,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6360,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6361,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6362,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6363,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6364,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6365,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6366,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6367,0.007,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6368,0.052,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6369,0.155,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6370,0.272,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6371,0.425,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6372,0.592,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6373,0.634,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6374,0.497,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6375,0.357,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6376,0.228,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6377,0.097,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6378,0.016,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6379,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6380,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6381,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6382,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6383,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6384,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6385,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6386,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6387,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6388,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6389,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6390,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6391,0.004,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6392,0.067,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6393,0.172,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6394,0.287,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6395,0.379,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6396,0.41,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6397,0.366,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6398,0.27,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6399,0.193,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6400,0.11,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6401,0.052,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6402,0.009,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6403,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6404,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6405,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6406,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6407,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6408,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6409,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6410,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6411,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6412,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6413,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
t6414,0,2036.928763,716.8458781,970.6541219,2508.960573,2753.774642,3479.614695,,,,,
